jl-magelang-masuk,jl-magelang-keluar,jl-kyaimojo-masuk,jl-diponegoro-masuk,jl-diponegoro-keluar,jl-tentarapelajar-masuk,jl-tentarapelajar-keluar,jl-kyaimojo-keluar,persimpangan,time
0.5178571428571429,17.057142857142853,9.839285714285714,0.0,0.0,0.0,0.0,19.189285714285713,25.021428571428572,2023-08-17-0:12
8.285714285714286,7.107142857142857,10.357142857142858,2.0714285714285716,0.0,3.625,0.0,21.321428571428573,22.6,2023-08-17-0:13
14.0,0.711111111111111,14.518518518518519,0.0,0.0,0.0,0.0,2.844444444444444,21.8,2023-08-17-0:14
6.7407407407407405,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-0:15
0.0,14.214285714285714,14.5,0.5178571428571429,9.239285714285714,0.0,0.0,0.0,22.6,2023-08-17-0:16
2.074074074074074,29.866666666666664,11.407407407407407,0.0,11.377777777777776,0.0,0.0,3.5555555555555554,21.8,2023-08-17-0:17
6.214285714285714,29.849999999999998,16.571428571428573,2.0714285714285716,0.7107142857142856,7.767857142857143,0.0,14.924999999999999,22.6,2023-08-17-0:18
5.703703703703703,6.3999999999999995,22.296296296296298,2.5925925925925926,3.5555555555555554,0.5185185185185185,0.0,24.177777777777774,21.8,2023-08-17-0:19
12.962962962962964,24.177777777777774,17.11111111111111,0.0,9.244444444444444,10.88888888888889,0.0,0.0,21.8,2023-08-17-0:20
13.464285714285714,2.8428571428571425,18.642857142857142,0.0,2.8428571428571425,0.0,0.0,1.4214285714285713,22.6,2023-08-17-0:21
3.111111111111111,15.644444444444442,16.074074074074073,1.037037037037037,0.0,4.666666666666667,0.0,3.5555555555555554,21.8,2023-08-17-0:22
0.5185185185185185,17.066666666666663,6.222222222222222,1.037037037037037,0.0,0.0,0.0,18.488888888888887,21.8,2023-08-17-0:23
7.25,0.0,14.5,6.214285714285714,0.0,6.732142857142857,0.0,12.082142857142856,27.442857142857147,2023-08-17-0:24
2.5892857142857144,9.95,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-0:25
0.0,0.711111111111111,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-0:26
0.0,17.066666666666663,19.703703703703702,0.0,0.0,0.0,0.0,0.711111111111111,21.8,2023-08-17-0:27
0.0,12.799999999999999,18.14814814814815,1.037037037037037,0.0,0.0,0.0,6.3999999999999995,21.8,2023-08-17-0:28
10.875,33.403571428571425,21.232142857142858,0.0,0.0,0.0,0.0,6.396428571428571,22.6,2023-08-17-0:29
7.269230769230769,29.884615384615383,14.538461538461538,0.0,0.0,0.0,0.0,4.269230769230768,21.0,2023-08-17-0:30
2.5925925925925926,10.666666666666666,16.074074074074073,0.0,0.0,0.0,0.0,9.244444444444444,21.8,2023-08-17-0:31
0.5185185185185185,10.666666666666666,14.518518518518519,0.0,0.0,0.5185185185185185,0.0,18.488888888888887,21.8,2023-08-17-0:32
2.0714285714285716,19.189285714285713,14.5,0.0,0.0,0.0,0.0,10.660714285714286,22.6,2023-08-17-0:33
2.5925925925925926,26.31111111111111,17.62962962962963,0.0,0.0,0.0,0.0,9.955555555555554,21.8,2023-08-17-0:34
5.696428571428571,33.403571428571425,22.785714285714285,0.0,0.0,0.0,0.0,18.478571428571428,22.6,2023-08-17-0:35
14.0,12.088888888888887,14.0,4.148148148148148,0.0,0.0,0.0,0.0,21.8,2023-08-17-0:36
7.269230769230769,3.5576923076923075,18.173076923076923,2.5961538461538463,0.0,0.0,0.0,0.0,21.0,2023-08-17-0:37
0.0,17.066666666666663,22.296296296296298,0.0,0.0,0.0,0.0,12.088888888888887,21.8,2023-08-17-0:38
1.0357142857142858,0.7107142857142856,14.5,0.0,7.107142857142857,0.0,0.0,4.264285714285713,22.6,2023-08-17-0:39
14.0,0.0,12.962962962962964,0.0,0.0,0.0,0.0,61.86666666666667,21.8,2023-08-17-0:40
0.0,23.453571428571426,0.5178571428571429,0.0,14.214285714285714,15.535714285714286,0.0,19.189285714285713,22.6,2023-08-17-0:41
0.0,0.7107142857142856,14.5,0.0,0.7107142857142856,0.0,0.0,19.189285714285713,22.6,2023-08-17-0:42
9.333333333333334,11.377777777777776,14.0,0.0,2.844444444444444,0.0,0.0,1.422222222222222,21.8,2023-08-17-0:43
6.214285714285714,2.1321428571428567,16.053571428571427,0.0,4.264285714285713,0.0,0.0,0.0,22.6,2023-08-17-0:44
6.7407407407407405,15.644444444444442,18.14814814814815,15.555555555555555,4.266666666666666,0.0,0.0,17.77777777777778,21.8,2023-08-17-0:45
2.5892857142857144,14.924999999999999,20.196428571428573,1.0357142857142858,4.975,0.0,0.0,6.396428571428571,22.6,2023-08-17-0:46
0.0,1.422222222222222,14.0,0.0,0.0,0.0,0.711111111111111,27.02222222222222,23.414814814814818,2023-08-17-0:47
0.0,8.533333333333331,17.11111111111111,0.0,0.0,2.074074074074074,0.0,24.177777777777774,21.8,2023-08-17-0:48
8.826923076923077,0.0,13.5,0.0,0.0,0.0,0.0,9.25,21.80769230769231,2023-08-17-0:49
6.75,0.0,14.01923076923077,0.0,2.134615384615384,12.98076923076923,0.0,7.826923076923077,22.615384615384617,2023-08-17-0:50
12.428571428571429,3.5535714285714284,14.5,0.0,0.0,5.696428571428571,0.0,12.792857142857143,22.6,2023-08-17-0:51
8.814814814814815,0.711111111111111,14.518518518518519,0.0,0.0,0.0,0.0,10.666666666666666,21.8,2023-08-17-0:52
2.5961538461538463,1.423076923076923,13.5,0.0,0.0,0.0,0.0,29.884615384615383,21.0,2023-08-17-0:53
12.461538461538462,3.5576923076923075,13.5,0.0,0.0,0.0,0.0,0.0,21.0,2023-08-17-0:54
0.0,0.0,15.037037037037036,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-0:55
0.0,14.924999999999999,16.571428571428573,0.0,3.5535714285714284,0.0,0.0,0.0,22.6,2023-08-17-0:56
0.5185185185185185,0.711111111111111,14.0,0.0,13.51111111111111,0.0,0.0,0.0,21.8,2023-08-17-0:57
0.5192307692307693,0.0,14.01923076923077,0.0,2.134615384615384,0.0,0.0,16.365384615384613,21.80769230769231,2023-08-17-0:58
4.6875,9.975,3.125,0.0,0.0,0.0,0.0,42.75,19.400000000000002,2023-08-17-0:59
5.72,2.1359999999999997,7.28,6.76,0.0,0.0,0.0,23.496,20.2,2023-08-17-1:0
1.5535714285714286,2.8428571428571425,12.428571428571429,2.0714285714285716,0.0,0.0,0.0,30.560714285714283,22.6,2023-08-17-1:1
1.037037037037037,0.0,22.296296296296298,0.5185185185185185,0.0,0.0,0.0,6.3999999999999995,21.8,2023-08-17-1:2
0.0,0.0,17.089285714285715,0.0,0.0,0.5178571428571429,0.0,14.214285714285714,22.6,2023-08-17-1:3
0.0,0.0,14.0,0.0,0.0,0.0,0.0,33.422222222222224,21.8,2023-08-17-1:4
4.142857142857143,1.4214285714285713,3.107142857142857,0.0,0.0,0.0,0.0,34.824999999999996,22.6,2023-08-17-1:5
5.185185185185185,0.0,16.074074074074073,0.0,0.0,0.0,0.0,8.533333333333331,21.8,2023-08-17-1:6
11.910714285714286,5.685714285714285,11.910714285714286,0.0,0.0,0.0,0.0,3.5535714285714284,22.6,2023-08-17-1:7
0.0,37.68888888888888,10.37037037037037,0.0,0.0,1.037037037037037,0.0,7.822222222222221,21.8,2023-08-17-1:8
0.5178571428571429,35.535714285714285,4.660714285714286,0.0,0.0,5.696428571428571,0.0,52.59285714285714,22.6,2023-08-17-1:9
0.0,17.767857142857142,26.410714285714285,0.0,0.0,0.0,0.0,3.5535714285714284,22.6,2023-08-17-1:10
4.666666666666667,0.0,12.962962962962964,0.0,0.0,0.0,0.0,1.422222222222222,21.8,2023-08-17-1:11
12.444444444444445,0.0,26.962962962962962,0.0,0.0,0.0,0.0,17.77777777777778,28.25925925925926,2023-08-17-1:12
4.666666666666667,7.822222222222221,16.074074074074073,0.0,0.0,0.0,0.0,2.844444444444444,21.8,2023-08-17-1:13
4.666666666666667,19.2,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-1:14
12.428571428571429,5.685714285714285,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-1:15
4.666666666666667,0.0,21.25925925925926,0.0,0.0,0.0,0.0,26.31111111111111,21.8,2023-08-17-1:16
3.625,4.264285714285713,6.732142857142857,0.0,7.107142857142857,0.0,0.0,34.11428571428571,22.6,2023-08-17-1:17
3.111111111111111,3.5555555555555554,14.518518518518519,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-1:18
14.0,14.222222222222221,19.703703703703702,0.0,0.0,0.0,0.0,2.844444444444444,21.8,2023-08-17-1:19
7.767857142857143,16.346428571428568,22.785714285714285,0.0,0.0,0.0,0.0,0.7107142857142856,22.6,2023-08-17-1:20
0.0,5.688888888888888,13.481481481481481,0.0,0.0,0.0,0.0,3.5555555555555554,21.8,2023-08-17-1:21
0.0,5.688888888888888,14.0,0.0,0.0,0.0,0.0,5.688888888888888,21.8,2023-08-17-1:22
7.25,13.503571428571428,19.160714285714285,0.0,1.4214285714285713,0.0,0.0,8.528571428571427,22.6,2023-08-17-1:23
3.6296296296296298,3.5555555555555554,14.0,0.0,1.422222222222222,0.0,0.0,0.0,21.8,2023-08-17-1:24
12.428571428571429,19.9,10.875,0.0,0.0,1.0357142857142858,0.0,5.685714285714285,22.6,2023-08-17-1:25
0.5185185185185185,0.711111111111111,14.0,0.0,5.688888888888888,1.037037037037037,0.0,0.0,21.8,2023-08-17-1:26
4.148148148148148,9.244444444444444,14.0,0.0,3.5555555555555554,3.111111111111111,0.0,0.0,21.8,2023-08-17-1:27
13.982142857142858,0.0,8.803571428571429,0.0,0.0,0.0,0.0,19.9,22.6,2023-08-17-1:28
13.464285714285714,0.0,13.464285714285714,0.0,0.0,0.0,0.0,18.478571428571428,22.6,2023-08-17-1:29
10.357142857142858,10.660714285714286,13.982142857142858,0.0,0.0,0.0,0.0,0.7107142857142856,22.6,2023-08-17-1:30
11.925925925925926,2.133333333333333,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-1:31
11.925925925925926,0.0,16.59259259259259,0.0,0.0,0.0,0.0,0.0,39.56296296296296,2023-08-17-1:32
5.696428571428571,0.7107142857142856,6.732142857142857,2.5892857142857144,0.0,0.0,0.0,10.660714285714286,22.6,2023-08-17-1:33
0.5178571428571429,0.0,7.767857142857143,0.0,0.0,0.0,0.0,26.29642857142857,22.6,2023-08-17-1:34
9.333333333333334,0.0,15.037037037037036,0.0,0.0,0.0,0.0,26.31111111111111,21.8,2023-08-17-1:35
9.839285714285714,2.8428571428571425,15.017857142857142,0.0,0.0,0.0,0.0,7.817857142857142,22.6,2023-08-17-1:36
0.5185185185185185,9.955555555555554,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-1:37
2.5892857142857144,12.792857142857143,16.571428571428573,0.0,0.0,1.5535714285714286,0.0,4.264285714285713,22.6,2023-08-17-1:38
5.696428571428571,9.239285714285714,16.571428571428573,0.0,0.0,0.0,0.0,7.107142857142857,22.6,2023-08-17-1:39
2.074074074074074,4.266666666666666,16.074074074074073,0.0,0.0,0.0,0.0,12.799999999999999,24.22222222222222,2023-08-17-1:40
0.0,0.0,14.5,0.0,0.0,0.0,0.0,22.032142857142855,22.6,2023-08-17-1:41
4.666666666666667,5.688888888888888,10.37037037037037,0.0,0.0,0.0,0.0,16.355555555555554,21.8,2023-08-17-1:42
9.851851851851851,14.933333333333332,14.0,0.0,0.0,0.0,0.0,29.866666666666664,21.8,2023-08-17-1:43
2.074074074074074,2.844444444444444,14.518518518518519,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-1:44
14.5,17.767857142857142,16.571428571428573,0.0,0.0,0.0,0.0,2.1321428571428567,22.6,2023-08-17-1:45
6.732142857142857,9.95,17.089285714285715,0.0,0.0,0.0,0.0,19.189285714285713,22.6,2023-08-17-1:46
0.5185185185185185,0.0,37.333333333333336,0.0,0.0,0.0,0.0,12.088888888888887,21.8,2023-08-17-1:47
0.0,22.032142857142855,21.75,0.0,0.0,0.0,0.0,19.9,22.6,2023-08-17-1:48
13.481481481481481,0.711111111111111,14.0,0.0,0.0,0.0,0.0,0.711111111111111,21.8,2023-08-17-1:49
8.285714285714286,20.610714285714284,14.5,0.0,0.0,0.0,0.0,17.767857142857142,22.6,2023-08-17-1:50
14.0,4.977777777777777,14.0,0.0,0.0,0.0,0.0,2.844444444444444,21.8,2023-08-17-1:51
3.111111111111111,0.0,14.0,0.0,0.0,0.0,0.0,14.933333333333332,21.8,2023-08-17-1:52
9.321428571428571,0.0,16.053571428571427,0.0,0.0,0.0,0.0,10.660714285714286,22.6,2023-08-17-1:53
4.666666666666667,0.0,12.444444444444445,0.0,0.0,0.0,0.0,9.955555555555554,25.029629629629632,2023-08-17-1:54
5.178571428571429,18.478571428571428,14.5,0.0,4.264285714285713,0.0,0.0,12.082142857142856,31.47857142857143,2023-08-17-1:55
8.285714285714286,17.057142857142853,15.017857142857142,0.0,0.0,0.0,0.0,8.528571428571427,22.6,2023-08-17-1:56
4.666666666666667,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-1:57
6.7407407407407405,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-1:58
10.37037037037037,0.0,14.0,0.0,7.111111111111111,0.0,0.0,0.0,21.8,2023-08-17-1:59
7.767857142857143,6.396428571428571,19.160714285714285,0.0,2.1321428571428567,0.0,0.0,6.396428571428571,22.6,2023-08-17-2:0
0.0,14.222222222222221,15.555555555555555,2.5925925925925926,0.0,0.0,0.0,14.222222222222221,21.8,2023-08-17-2:1
3.107142857142857,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-2:2
10.88888888888889,0.0,14.0,0.0,0.0,0.0,0.0,0.0,22.60740740740741,2023-08-17-2:3
5.178571428571429,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-2:4
0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-2:5
0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-2:6
10.862068965517242,0.0,16.03448275862069,2.586206896551724,0.0,0.0,0.0,0.0,23.400000000000002,2023-08-17-2:7
14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-2:8
12.444444444444445,15.644444444444442,14.0,0.0,0.0,0.0,0.0,0.0,22.60740740740741,2023-08-17-2:9
2.0714285714285716,1.4214285714285713,39.875,33.660714285714285,0.0,0.0,0.0,17.057142857142853,25.82857142857143,2023-08-17-2:10
4.666666666666667,4.266666666666666,7.777777777777778,5.185185185185185,0.0,0.0,0.0,19.2,21.8,2023-08-17-2:11
1.5535714285714286,0.0,10.875,0.0,0.0,0.0,0.0,4.975,22.6,2023-08-17-2:12
8.296296296296296,10.666666666666666,12.962962962962964,0.0,0.0,0.0,0.0,1.422222222222222,28.25925925925926,2023-08-17-2:13
11.942307692307692,7.115384615384615,16.096153846153847,0.0,0.0,0.0,0.0,2.134615384615384,21.0,2023-08-17-2:14
7.25,1.4214285714285713,14.5,0.0,0.0,0.0,1.4214285714285713,10.660714285714286,22.6,2023-08-17-2:15
4.148148148148148,0.0,14.518518518518519,0.0,0.0,0.0,0.0,12.799999999999999,21.8,2023-08-17-2:16
12.444444444444445,1.422222222222222,15.037037037037036,0.0,0.0,0.0,0.0,4.977777777777777,21.8,2023-08-17-2:17
7.25,7.107142857142857,14.5,0.0,0.0,0.0,0.0,0.0,24.214285714285715,2023-08-17-2:18
3.6296296296296298,13.51111111111111,14.0,0.0,0.0,0.0,0.0,0.0,34.718518518518515,2023-08-17-2:19
10.875,4.975,15.017857142857142,0.0,0.0,0.0,0.0,0.0,24.214285714285715,2023-08-17-2:20
7.2592592592592595,15.644444444444442,14.518518518518519,2.074074074074074,0.0,6.222222222222222,0.0,0.0,29.874074074074077,2023-08-17-2:21
5.696428571428571,2.1321428571428567,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-2:22
1.037037037037037,1.422222222222222,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-2:23
14.5,19.9,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-2:24
14.5,19.9,17.089285714285715,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-2:25
14.5,19.9,18.642857142857142,0.0,0.0,0.0,0.0,2.8428571428571425,22.6,2023-08-17-2:26
0.5185185185185185,0.711111111111111,13.481481481481481,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-2:27
7.777777777777778,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-2:28
0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-2:29
0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-2:30
7.777777777777778,14.933333333333332,19.185185185185187,0.0,0.0,0.0,0.0,14.933333333333332,21.8,2023-08-17-2:31
5.178571428571429,5.685714285714285,14.5,0.0,0.0,0.0,0.0,7.107142857142857,22.6,2023-08-17-2:32
1.5535714285714286,0.0,14.5,0.0,0.0,0.0,0.0,12.082142857142856,22.6,2023-08-17-2:33
1.037037037037037,0.0,14.0,0.0,0.0,9.333333333333334,0.0,11.377777777777776,21.8,2023-08-17-2:34
0.5178571428571429,0.0,14.5,0.0,0.0,1.5535714285714286,0.0,2.8428571428571425,22.6,2023-08-17-2:35
1.5555555555555556,0.0,16.59259259259259,0.0,0.0,0.0,0.0,10.666666666666666,21.8,2023-08-17-2:36
6.222222222222222,0.0,18.14814814814815,0.5185185185185185,0.0,0.0,0.0,0.0,21.8,2023-08-17-2:37
4.666666666666667,1.422222222222222,17.11111111111111,0.0,0.0,0.0,0.0,1.422222222222222,21.8,2023-08-17-2:38
10.875,9.95,22.267857142857142,0.0,0.0,0.0,0.0,8.528571428571427,22.6,2023-08-17-2:39
0.0,0.0,16.074074074074073,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-2:40
0.5185185185185185,0.0,14.518518518518519,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-2:41
8.814814814814815,8.533333333333331,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-2:42
13.982142857142858,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-2:43
0.0,19.9,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-2:44
0.0,0.711111111111111,0.5185185185185185,0.0,0.0,0.0,0.0,18.488888888888887,21.8,2023-08-17-2:45
0.0,0.0,-0.5185185185185185,0.0,0.0,0.0,0.0,21.333333333333332,21.8,2023-08-17-2:46
0.0,0.0,10.384615384615385,0.0,0.0,0.5192307692307693,0.0,5.692307692307692,21.0,2023-08-17-2:47
6.214285714285714,0.7107142857142856,6.214285714285714,0.0,0.0,4.142857142857143,0.0,15.635714285714284,22.6,2023-08-17-2:48
14.5,25.585714285714285,15.017857142857142,0.0,0.0,0.0,0.0,0.0,37.93571428571429,2023-08-17-2:49
14.0,13.51111111111111,14.0,0.0,0.0,0.0,0.0,0.0,23.414814814814818,2023-08-17-2:50
6.732142857142857,10.660714285714286,14.5,0.0,0.0,0.0,0.0,11.37142857142857,22.6,2023-08-17-2:51
1.0357142857142858,10.660714285714286,14.5,5.696428571428571,0.0,0.0,0.0,9.239285714285714,22.6,2023-08-17-2:52
1.037037037037037,8.533333333333331,14.0,0.0,0.0,0.0,0.0,9.244444444444444,21.8,2023-08-17-2:53
4.660714285714286,4.264285714285713,11.910714285714286,0.0,0.0,0.0,0.0,19.9,22.6,2023-08-17-2:54
9.851851851851851,0.711111111111111,6.7407407407407405,0.0,0.0,0.0,0.0,12.088888888888887,21.8,2023-08-17-2:55
13.982142857142858,6.396428571428571,13.982142857142858,2.5892857142857144,0.0,0.0,0.0,9.239285714285714,22.6,2023-08-17-2:56
10.37037037037037,14.222222222222221,9.851851851851851,0.0,0.0,0.0,0.0,29.155555555555555,21.8,2023-08-17-2:57
3.107142857142857,2.1321428571428567,11.910714285714286,0.0,0.0,0.0,0.0,20.610714285714284,22.6,2023-08-17-2:58
2.5925925925925926,19.911111111111108,14.0,0.0,0.0,0.5185185185185185,0.0,0.0,21.8,2023-08-17-2:59
12.946428571428571,17.767857142857142,15.017857142857142,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-3:0
1.0357142857142858,1.4214285714285713,14.5,0.0,0.0,0.0,0.0,0.0,29.864285714285717,2023-08-17-3:1
4.666666666666667,27.73333333333333,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-3:2
14.5,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-3:3
2.074074074074074,7.111111111111111,14.0,4.148148148148148,0.0,0.0,0.0,0.0,21.8,2023-08-17-3:4
0.0,17.066666666666663,15.555555555555555,0.0,0.0,0.0,0.0,0.711111111111111,21.8,2023-08-17-3:5
0.5185185185185185,3.5555555555555554,9.333333333333334,0.0,0.0,0.0,0.0,14.933333333333332,21.8,2023-08-17-3:6
13.481481481481481,0.0,14.518518518518519,0.0,0.0,0.0,0.0,7.822222222222221,21.8,2023-08-17-3:7
4.666666666666667,0.0,14.0,0.0,0.0,0.0,0.0,6.3999999999999995,21.8,2023-08-17-3:8
0.0,2.133333333333333,16.074074074074073,0.0,0.0,0.0,0.0,8.533333333333331,21.8,2023-08-17-3:9
0.0,9.239285714285714,14.5,0.0,0.0,0.0,0.0,9.239285714285714,22.6,2023-08-17-3:10
0.0,5.688888888888888,19.185185185185187,0.0,0.0,0.0,1.422222222222222,1.422222222222222,21.8,2023-08-17-3:11
5.703703703703703,7.822222222222221,15.037037037037036,0.0,0.0,0.0,0.0,11.377777777777776,21.8,2023-08-17-3:12
12.428571428571429,13.503571428571428,14.5,0.0,0.0,0.0,0.0,13.503571428571428,22.6,2023-08-17-3:13
9.952380952380953,1.4285714285714284,12.047619047619047,0.0,0.0,0.0,0.0,0.0,17.0,2023-08-17-3:14
14.0,0.0,30.59259259259259,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-3:15
0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-3:16
6.7407407407407405,0.711111111111111,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-3:17
2.0714285714285716,19.189285714285713,16.053571428571427,6.214285714285714,0.0,0.0,0.0,34.824999999999996,22.6,2023-08-17-3:18
9.851851851851851,20.62222222222222,17.11111111111111,0.0,0.0,0.0,0.0,7.111111111111111,21.8,2023-08-17-3:19
1.037037037037037,17.77777777777778,14.0,0.0,0.0,0.0,4.977777777777777,54.75555555555555,21.8,2023-08-17-3:20
0.0,20.610714285714284,15.017857142857142,0.0,3.5535714285714284,0.0,2.8428571428571425,38.378571428571426,22.6,2023-08-17-3:21
7.777777777777778,4.266666666666666,16.074074074074073,0.0,0.0,0.0,0.0,14.222222222222221,26.644444444444446,2023-08-17-3:22
6.222222222222222,14.222222222222221,15.555555555555555,0.0,0.0,0.0,0.0,0.0,22.60740740740741,2023-08-17-3:23
0.0,14.933333333333332,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-3:24
6.214285714285714,0.0,16.571428571428573,0.0,0.0,0.0,0.0,5.685714285714285,22.6,2023-08-17-3:25
14.5,9.95,25.375,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-3:26
3.6296296296296298,3.5555555555555554,15.555555555555555,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-3:27
1.5555555555555556,0.0,14.0,0.5185185185185185,0.0,0.0,0.0,4.977777777777777,21.8,2023-08-17-3:28
4.660714285714286,0.0,14.5,0.0,0.0,0.0,0.0,15.635714285714284,22.6,2023-08-17-3:29
0.0,2.844444444444444,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-3:30
0.5178571428571429,19.9,13.464285714285714,0.0,0.0,0.0,0.0,1.4214285714285713,22.6,2023-08-17-3:31
13.464285714285714,18.478571428571428,9.321428571428571,0.0,0.0,0.0,0.0,7.107142857142857,22.6,2023-08-17-3:32
0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-3:33
0.0,2.8428571428571425,7.25,0.0,0.0,0.0,0.0,16.346428571428568,22.6,2023-08-17-3:34
0.0,0.0,13.982142857142858,0.0,0.0,0.0,0.0,0.7107142857142856,22.6,2023-08-17-3:35
8.814814814814815,7.822222222222221,14.0,0.0,0.0,0.0,0.0,0.0,25.83703703703704,2023-08-17-3:36
6.222222222222222,0.0,14.0,0.0,0.0,0.0,0.0,0.0,25.029629629629632,2023-08-17-3:37
2.5925925925925926,0.0,14.0,0.0,1.422222222222222,3.6296296296296298,0.0,59.73333333333333,21.8,2023-08-17-3:38
10.875,2.1321428571428567,15.017857142857142,0.0,0.0,0.0,0.0,58.278571428571425,22.6,2023-08-17-3:39
3.625,0.0,11.910714285714286,0.0,0.0,0.0,0.0,43.35357142857143,22.6,2023-08-17-3:40
1.037037037037037,3.5555555555555554,11.407407407407407,0.0,0.0,0.0,0.0,17.77777777777778,21.8,2023-08-17-3:41
2.074074074074074,4.266666666666666,14.0,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-3:42
0.0,1.4214285714285713,14.5,0.0,0.0,0.0,0.0,9.95,22.6,2023-08-17-3:43
6.222222222222222,8.533333333333331,15.037037037037036,0.0,0.0,0.0,0.0,31.999999999999996,21.8,2023-08-17-3:44
8.814814814814815,12.088888888888887,14.0,0.0,0.0,0.0,0.0,24.177777777777774,21.8,2023-08-17-3:45
0.5185185185185185,0.0,14.0,0.0,0.0,0.0,0.0,5.688888888888888,21.8,2023-08-17-3:46
0.0,0.0,14.5,0.0,0.0,0.0,0.0,14.924999999999999,22.6,2023-08-17-3:47
1.0357142857142858,4.264285714285713,17.607142857142858,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-3:48
2.074074074074074,17.066666666666663,25.925925925925927,0.0,0.0,0.0,0.0,0.0,21.8,2023-08-17-3:49
3.625,0.0,14.5,0.0,0.0,0.0,0.0,0.0,22.6,2023-08-17-3:50
5.703703703703703,4.266666666666666,14.0,0.0,0.711111111111111,0.0,0.0,0.0,21.8,2023-08-17-3:51
0.0,3.5535714285714284,14.5,0.0,5.685714285714285,0.0,0.0,0.0,22.6,2023-08-17-3:52
0.0,0.0,18.642857142857142,0.0,0.0,0.0,0.0,33.403571428571425,22.6,2023-08-17-3:53
1.5555555555555556,25.599999999999998,28.51851851851852,0.0,0.0,0.0,0.0,0.711111111111111,36.333333333333336,2023-08-17-3:54
0.0,4.266666666666666,16.074074074074073,0.0,0.0,0.0,0.0,0.711111111111111,24.22222222222222,2023-08-17-3:55
7.25,12.792857142857143,14.5,0.0,3.5535714285714284,0.0,0.0,4.975,22.6,2023-08-17-3:56
9.346153846153847,1.423076923076923,16.615384615384617,0.0,1.423076923076923,1.0384615384615385,0.0,0.0,21.0,2023-08-17-3:57
3.6296296296296298,0.711111111111111,14.518518518518519,0.0,1.422222222222222,0.0,0.0,12.799999999999999,21.8,2023-08-17-3:58
8.285714285714286,0.0,14.5,0.0,0.0,0.0,0.0,33.403571428571425,22.6,2023-08-17-3:59
6.732142857142857,0.0,11.910714285714286,0.0,0.0,0.0,0.0,23.453571428571426,22.6,2023-08-17-4:0
2.074074074074074,19.911111111111108,21.25925925925926,0.0,0.0,0.0,0.0,0.0,24.22222222222222,2023-08-17-4:1
0.0,21.333333333333332,24.88888888888889,0.0,0.0,0.0,0.0,12.799999999999999,24.22222222222222,2023-08-17-4:2
1.0357142857142858,4.264285714285713,18.125,0.0,0.0,0.0,0.0,31.27142857142857,22.6,2023-08-17-4:3
